#V,vertexid,longitude,latitude,x*,y*
V,58500,-76.9864084847,38.8451867778,,
V,58507,-77.084396475,38.9483014319,,
V,58512,-76.9833855333,38.9224008846,,
V,58515,-77.0686361129,38.9266207433,,
V,58533,-77.0692377075,38.9270782638,,
V,58537,-77.0686365772,38.9271031576,,
V,58539,-77.0166866096,38.9437388724,,
V,58542,-77.0383581499,38.9918669571,,
V,58543,-77.0727362245,38.9135810757,,
V,58547,-77.0732144954,38.9135714883,,
V,58552,-77.0199782315,38.9154576693,,
V,58555,-77.0200004851,38.9156608592,,
V,58556,-76.9755558662,38.9046687035,,
V,58574,-76.9741700953,38.9052591562,,
V,58575,-77.0220689838,38.9339230533,,
V,58587,-77.0221008269,38.9343231567,,
V,58588,-77.0319575918,38.8983243773,,
V,58599,-77.0710691264,38.9126215416,,
V,58600,-76.9961780838,38.9313876151,,
V,58606,-76.9949670902,38.9313921635,,
V,58629,-77.0029730438,38.9428754723,,
V,58630,-77.0364179002,38.9508110643,,
V,58631,-77.0609670074,38.9610239856,,
V,58634,-77.0615452516,38.9610234011,,
V,58645,-76.9414197122,38.899821209,,
V,58646,-77.0327285096,38.9472022016,,
V,58651,-76.9500126388,38.8987478015,,
V,58654,-76.9373699958,38.8786645503,,
V,58659,-76.9363432568,38.8786632745,,
V,58660,-76.9418788745,38.9056282252,,
V,58667,-77.0208720954,38.9140939769,,
V,58670,-77.0212445607,38.9140940595,,
V,58671,-76.9789977175,38.8947859904,,
V,58673,-77.0327184028,38.9311926093,,
V,58675,-77.0335955617,38.9315104787,,
V,58676,-77.0984979818,38.919017713,,
V,58701,-77.023078048,38.9379777023,,
V,58708,-77.0231919664,38.9387275929,,
V,58709,-77.0171024192,38.9601720359,,
V,58714,-77.0171031741,38.9609258918,,
V,58720,-76.9749641733,38.8678719092,,
V,58726,-76.9818013869,38.8818450458,,
V,58730,-76.9807620116,38.8822664494,,
V,58745,-77.0314527878,38.9877599837,,
V,58753,-77.0169462462,38.8657678265,,
V,58759,-76.9886457931,38.8631489259,,
V,58772,-77.0089480045,38.8775346919,,
V,58776,-77.0082182172,38.8775351324,,
V,58777,-77.0039130543,38.9428724775,,
V,58784,-77.0049169846,38.9624321693,,
V,58787,-77.0047138522,38.9627055027,,
V,58790,-76.9807788288,38.8707497563,,
V,58791,-76.9612757039,38.9248124489,,
V,58792,-76.9613105374,38.9242005719,,
V,58793,-76.979966178,38.9098214378,,
V,58794,-76.980124544,38.9097613893,,
V,58796,-77.0609356972,38.9080744599,,
V,58797,-76.9850154336,38.9438801283,,
V,58806,-77.0035204064,38.8826100288,,
V,58807,-77.0405133223,38.99056507,,
V,58838,-77.0204261823,38.9575118213,,
V,58839,-76.9367921121,38.8901509237,,
V,58842,-76.9363166844,38.8901870728,,
V,58843,-77.0495074041,38.9152931511,,
V,58850,-77.0498237751,38.9158271496,,
V,58851,-77.0592885583,38.9723896049,,
V,58875,-77.0587524535,38.9722974109,,
V,58881,-76.943962587,38.9046558984,,
V,58883,-76.9439600603,38.9051214698,,
V,58902,-76.9902360037,38.9225497303,,
V,58919,-77.0313697548,38.9482670916,,
V,58931,-77.031697208,38.9482432124,,
V,58934,-77.0508425463,38.9027840376,,
V,58941,-76.9136710749,38.8944753693,,
V,58945,-77.0448899971,38.9111341486,,
V,58954,-77.059245211,38.9097832468,,
V,58955,-77.0280807101,38.9018947102,,
V,58960,-77.0136561587,38.9060981567,,
V,58961,-76.9265906812,38.8826820517,,
V,58970,-77.0806866519,38.9528349317,,
V,58974,-77.028082776,38.9144859854,,
V,58977,-77.0714287378,38.9381620753,,
V,58978,-76.9347569447,38.9046792192,,
V,58980,-76.9346059164,38.9046781439,,
V,59005,-77.016178298,38.9025270128,,
V,59006,-77.0331213911,38.926471665,,
V,59011,-77.0145034841,38.9170031019,,
V,59012,-77.0495691278,38.9342083094,,
V,59023,-77.0502182615,38.9341124969,,
V,59024,-77.0187274095,38.9323822164,,
V,59037,-77.0206833701,38.9703490674,,
V,59038,-77.0205383383,38.9676157951,,
V,59045,-77.020426321,38.967611868,,
V,59046,-76.9849625268,38.8938766591,,
V,59050,-76.9849777089,38.8935821493,,
V,59051,-76.9322280833,38.9010688118,,
V,59052,-76.9316683414,38.9010648318,,
V,59054,-76.9756748904,38.9412612388,,
V,59055,-77.0290994238,38.9679353189,,
V,59058,-77.0280792875,38.9679347238,,
V,59059,-77.0205427172,38.9690461351,,
V,59063,-77.0198970096,38.9690432904,,
V,59090,-76.9528632584,38.8694713694,,
V,59093,-76.9808308369,38.9350355128,,
V,59094,-77.0010612597,38.8881437188,,
V,59096,-77.0434764635,38.8935214975,,
V,59109,-77.0681472148,38.9187403036,,
V,59138,-77.0674781233,38.9175902382,,
V,59139,-77.0548733785,38.8973544089,,
V,59145,-77.0543732491,38.8979858212,,
V,59146,-76.996473787,38.8446647775,,
V,59161,-77.0155843665,38.9738557739,,
V,59166,-77.0150705604,38.9745753976,,
V,59168,-76.9807548961,38.8817273242,,
V,59171,-77.0259865234,38.9061276743,,
V,59174,-77.025989822,38.9072464121,,
V,59175,-77.0527043189,38.9760943814,,
V,59182,-77.052548802,38.9770999506,,
V,59186,-77.0407397835,38.9424350664,,
V,59188,-77.0407398303,38.9418862329,,
V,59197,-77.0700204846,38.9593964364,,
V,59205,-77.0717958978,38.9593866442,,
V,59206,-76.9892553384,38.8564697098,,
V,59220,-76.9900562854,38.8571990946,,
V,59235,-77.0081412872,38.9482002805,,
V,59237,-77.00811024,38.9478054739,,
V,59238,-77.0278699991,38.944489569,,
V,59239,-77.0286556139,38.9439710845,,
V,59240,-77.0787531677,38.9481633469,,
V,59248,-77.0794421641,38.9486642479,,
V,59249,-76.9870262095,38.8675894929,,
V,59251,-77.0862101532,38.9435948244,,
V,59254,-77.0862094475,38.943973449,,
V,59258,-77.0766296028,38.9667236609,,
V,59259,-76.9222650098,38.8927994507,,
V,59289,-76.9218867212,38.8943525122,,
V,59292,-76.9339009198,38.8903712899,,
V,59299,-77.0703306712,38.9455775684,,
V,59303,-77.0703335203,38.9459083397,,
V,59310,-77.0318402631,38.9875178598,,
V,59311,-77.0365109957,38.9141004961,,
V,59339,-77.1040400404,38.9389183375,,
V,59340,-76.9855218836,38.8841097957,,
V,59344,-77.028087423,38.9195221575,,
V,59347,-76.9726386675,38.9407368931,,
V,59348,-76.9347560107,38.907212908,,
V,59353,-76.9342924872,38.9072126978,,
V,59354,-76.9915319839,38.8947912647,,
V,59359,-77.0705274706,38.9118397655,,
V,59360,-77.0705983786,38.9118382813,,
V,59361,-76.9605575892,38.8706837125,,
V,59364,-76.9926453581,38.8841120891,,
V,59382,-76.992648341,38.8909664762,,
V,59399,-77.0174861459,38.8216715219,,
V,59402,-77.0287007299,38.9637795239,,
V,59403,-77.0389457244,38.9173672359,,
V,59408,-77.0384761308,38.9173659141,,
V,59413,-77.0694834685,38.964008655,,
V,59418,-76.9814253094,38.929065973,,
V,59424,-76.9392711246,38.881772279,,
V,59427,-77.0740018571,38.9213273542,,
V,59428,-77.0361399145,38.9072597187,,
V,59441,-77.0356282875,38.9075616848,,
V,59454,-77.0018282812,38.8434171438,,
V,59458,-77.0017182596,38.8431413473,,
V,59459,-76.9298036298,38.9013151316,,
V,59481,-77.0345238819,38.9493607784,,
V,59484,-77.0345257554,38.9497469739,,
V,59488,-77.052347823,38.9068251954,,
V,59492,-77.0514066198,38.9068299199,,
V,59494,-76.9807740864,38.8691340075,,
V,59497,-76.9855105228,38.8938773595,,
V,59499,-76.9855100803,38.8824723285,,
V,59502,-77.0198397295,38.9553865944,,
V,59503,-76.9358449052,38.8902240057,,
V,59518,-76.9358464254,38.8914816661,,
V,59519,-76.979010296,38.8665273903,,
V,59527,-76.9493765162,38.8992462306,,
V,59533,-77.0199093004,38.9025283283,,
V,59534,-76.9445608163,38.8908898625,,
V,59537,-76.9440749786,38.890890614,,
V,59555,-76.964625487,38.8572074103,,
V,59573,-76.9926468316,38.8888356342,,
V,59583,-77.0296882833,38.9686288057,,
V,59586,-76.9581506181,38.8650098365,,
V,59594,-76.9575756531,38.8627952726,,
V,59689,-76.9971226166,38.9572775974,,
V,59694,-76.9971384579,38.9576438788,,
V,59695,-76.9990965457,38.8472558104,,
V,59696,-77.0651736066,38.9542656078,,
V,59716,-77.0434500349,38.9060897369,,
V,59719,-77.067814575,38.9067733658,,
V,59720,-76.982218202,38.8898077775,,
V,59724,-77.0388211507,38.9440117645,,
V,59741,-77.0351032163,38.9558374129,,
V,59742,-77.0666076981,38.9507340447,,
V,59759,-77.066721481,38.9513556815,,
V,59767,-77.0026051697,38.8418395977,,
V,59769,-77.0717403781,38.9590343966,,
V,59770,-77.0254106356,38.9601305883,,
V,59773,-76.942551074,38.8684965007,,
V,59783,-77.0094331304,38.8841316678,,
V,59784,-77.0823200873,38.9325085429,,
V,59797,-77.0826476694,38.9330957684,,
V,59798,-77.023474979,38.9159601565,,
V,59810,-76.9132230066,38.8897419606,,
V,59811,-76.9853365866,38.8528082955,,
V,59830,-77.0302587221,38.9203977293,,
V,59833,-76.9377603472,38.8914721617,,
V,59857,-76.9772590816,38.8961236778,,
V,59859,-76.9767407304,38.8961223168,,
V,59860,-77.0643680464,38.9575332628,,
V,59863,-77.0646737238,38.9578717356,,
V,59864,-77.037255192,38.87775244,,
V,59876,-77.0358215192,38.8786360728,,
V,59885,-76.9861308349,38.9298182379,,
V,59886,-77.0263064675,38.9402786234,,
V,59893,-77.0692194503,38.9565076645,,
V,59899,-77.0682892072,38.9575893442,,
V,59903,-77.0224190614,38.9143974177,,
V,59904,-77.0290966788,38.9682795021,,
V,59909,-77.0354720318,38.9854994501,,
V,59910,-77.0478292411,38.9011881845,,
V,59912,-77.0482828428,38.9012348695,,
V,59933,-77.0184325089,38.9330063508,,
V,59934,-77.0314059746,38.9077415604,,
V,59937,-77.0319526047,38.9077342669,,
V,59938,-76.9796509365,38.8663174219,,
V,59954,-76.9790110682,38.8666273951,,
V,59955,-77.0417068705,38.8973618359,,
V,59961,-77.0417045502,38.8983223536,,
V,59962,-77.0010922891,38.9191824462,,
V,59963,-77.0291257217,38.9572848662,,
V,59970,-77.0321604861,38.9386845197,,
V,59974,-77.0327317511,38.9386854039,,
V,59975,-77.025985952,38.9035863579,,
V,59976,-77.0177306139,38.8825429745,,
V,59989,-77.0919600041,38.9431701273,,
V,59992,-77.0322069461,38.9349473305,,
V,59993,-77.0321980411,38.9345750649,,
V,59999,-76.979842111,38.9046755746,,
V,60000,-77.0246815865,38.9592158336,,
V,60001,-77.0565770828,38.9371475906,,
V,60002,-76.9843472422,38.9117439945,,
V,60008,-76.9834295459,38.9125581145,,
V,60009,-77.0262227033,38.9477441199,,
V,60018,-77.0796635313,38.9615849126,,
V,60028,-77.0108693359,38.9113412949,,
V,60030,-77.0111085918,38.9113958854,,
V,60034,-77.0325516837,38.9210966699,,
V,60054,-77.040743151,38.9173755035,,
V,60055,-77.0280830432,38.9050133532,,
V,60061,-76.9929682194,38.9298936744,,
V,60066,-76.9929489149,38.9294817682,,
V,60067,-76.944695757,38.8653608515,,
V,60070,-76.9441928847,38.8657533172,,
V,60074,-77.0096552208,38.9177101548,,
V,60083,-76.9766557722,38.8970472941,,
V,60093,-77.02697159,38.9785844075,,
V,60094,-77.0429570304,38.9300718563,,
V,60106,-76.9911027653,38.8864516392,,
V,60108,-76.9773556066,38.8720289669,,
V,60111,-76.9770114663,38.8720291485,,
V,60116,-76.9910101877,38.9036818254,,
V,60119,-76.9902831952,38.9033742164,,
V,60120,-77.0244723328,38.9136901326,,
V,60122,-77.0239700914,38.9136907547,,
V,60123,-76.9682203308,38.8752869622,,
V,60127,-77.0091826532,38.9162466085,,
V,60132,-77.0020454725,38.8775363575,,
V,60137,-77.0745003683,38.9686396369,,
V,60154,-77.035500744,38.9092177569,,
V,60162,-77.0355878662,38.9090754266,,
V,60163,-77.0358238646,38.9090766213,,
V,60171,-77.0003162422,38.9598600412,,
V,60173,-77.0007987631,38.9600823346,,
V,60174,-77.0136540561,38.9237727817,,
V,60196,-77.0129033327,38.9234423743,,
V,60197,-77.0046083057,38.8855659688,,
V,60198,-77.0046068959,38.8860448883,,
V,60204,-76.9378323099,38.8713075229,,
V,60207,-76.938246883,38.8716255707,,
V,60214,-77.0693661195,38.9154763176,,
V,60216,-77.0152019438,38.890642587,,
V,60221,-77.0175702066,38.890603789,,
V,60222,-76.9343662649,38.8897697239,,
V,60228,-77.0259855514,38.9056512729,,
V,60236,-77.0105246364,38.9301685301,,
V,60272,-77.0085308567,38.9452236072,,
V,60279,-77.0204165879,38.9211558687,,
V,60280,-77.0203676895,38.9208982842,,
V,60281,-77.0501996963,38.9563749344,,
V,60359,-77.0097615372,38.9493587685,,
V,60360,-77.009531051,38.949327035,,
V,60361,-77.0167509195,38.927543441,,
V,60381,-77.0174700267,38.9282041856,,
V,60391,-77.0136039177,38.9499168272,,
V,60392,-77.0724134003,38.9422241208,,
V,60395,-76.9771750004,38.9056331555,,
V,60397,-77.0076797568,38.8314056467,,
V,60407,-77.0416691657,38.9111359047,,
V,60411,-76.9868537932,38.8643775975,,
V,60416,-77.0771449359,38.9559591728,,
V,60420,-77.0771451536,38.9562668951,,
V,60424,-77.0259238666,38.949769787,,
V,60425,-77.0642877694,38.9104397853,,
V,60430,-77.0649065025,38.9103682576,,
V,60431,-77.0248622627,38.9191896606,,
V,60462,-76.9742102844,38.8530326216,,
V,60463,-77.0415473796,38.9261522272,,
V,60475,-77.0412481211,38.9267639979,,
V,60481,-77.0330083233,38.9235636881,,
V,60486,-76.928499232,38.8907886831,,
V,60487,-77.0084849075,38.9245269306,,
V,60489,-77.0152054304,38.8859102147,,
V,60508,-77.016008911,38.8859490855,,
V,60560,-77.051821596,38.9583364582,,
V,60561,-77.0157633984,38.9403461125,,
V,60564,-77.0283357537,38.9741210139,,
V,60566,-77.0283364367,38.9742986257,,
V,60567,-77.0434488795,38.931462074,,
V,60584,-77.0431563158,38.9310184308,,
V,60589,-77.0074370088,38.8962669192,,
V,60590,-77.0918751369,38.9422773758,,
V,60594,-77.100505374,38.943879966,,
V,60615,-77.1012925723,38.9442255653,,
V,60650,-77.0162975174,38.9096499891,,
V,60682,-77.0038306623,38.8953439918,,
V,60683,-77.0208011063,38.9339917489,,
V,60686,-77.0212311094,38.9339203821,,
V,60687,-76.9177829176,38.8979309736,,
V,60693,-76.9981230854,38.9056485579,,
V,60694,-77.0582432039,38.9122688453,,
V,60699,-77.0316119262,38.9629861307,,
V,60712,-77.0439447499,38.9155723814,,
V,60713,-77.0121535531,38.9181177006,,
V,60720,-77.0121513127,38.9191850077,,
V,60721,-77.0382677113,38.9333138741,,
V,60726,-77.0278728082,38.9569214055,,
V,60749,-77.0224440459,38.959160676,,
V,60783,-77.0296353872,38.8954543978,,
V,60786,-77.0296418567,38.89613339,,
V,60791,-76.9406892026,38.8927130578,,
V,60795,-77.0372578053,38.9482718571,,
V,60796,-77.0394278063,38.9450788633,,
V,60800,-77.0394254783,38.9456407784,,
V,60801,-77.0336550177,38.9305815095,,
V,60817,-77.0332014517,38.9309730025,,
V,60818,-77.01482998,38.919876417,,
V,60822,-77.0237559454,38.9503282603,,
V,60836,-76.9743809337,38.9194034458,,
V,60838,-77.0370223178,38.9155808441,,
V,60842,-77.037025455,38.9159849402,,
V,60848,-76.9395750977,38.888542947,,
V,60860,-76.9390208636,38.8889759744,,
V,60861,-76.9387509314,38.889138051,,
V,60862,-77.0327325944,38.9334879744,,
V,60867,-77.034107922,38.9335589837,,
V,60868,-77.0531941068,38.8984608392,,
V,60877,-77.006267241,38.839555963,,
V,60891,-77.0065884742,38.8390476934,,
V,60898,-77.0449204612,38.8960024923,,
V,60899,-77.0662176167,38.9488328506,,
V,60914,-76.9899849641,38.8438085285,,
V,60928,-76.9885055502,38.8442568429,,
V,60929,-76.991404536,38.8427445413,,
V,60932,-76.9913260701,38.8423309639,,
V,60938,-77.0783260502,38.9455022087,,
V,60939,-76.9862463815,38.9442444159,,
V,60948,-77.0448846996,38.9118770574,,
V,60949,-76.9359180992,38.8859890256,,
V,60953,-76.9253527683,38.8863436723,,
V,60973,-76.9254053649,38.8860046939,,
V,60974,-77.0938031606,38.9492357664,,
V,60976,-77.0187252759,38.952612282,,
V,60992,-77.0180446058,38.9426260063,,
V,61001,-77.0177093699,38.9426397107,,
V,61002,-76.9662199739,38.8757238943,,
V,61016,-77.0384725392,38.9181225386,,
V,61019,-77.0389292333,38.918123108,,
V,61020,-77.0314166134,38.924761433,,
V,61024,-77.0322444676,38.9247634691,,
V,61025,-77.0233299608,38.9712827237,,
V,61027,-77.0236241088,38.9712836837,,
V,61028,-77.0434555712,38.904637701,,
V,61029,-77.0434543264,38.9047825395,,
V,61033,-77.0424505296,38.9820179478,,
V,61034,-77.0533226409,38.8927938275,,
V,61036,-77.053431044,38.8930026117,,
V,61050,-77.0539215547,38.8940160146,,
V,61094,-77.0538486721,38.8955800685,,
V,61102,-77.0536999004,38.8958735908,,
V,61143,-76.9331835298,38.8966182786,,
V,61194,-76.93181019,38.8979843133,,
V,61195,-77.0081098205,38.9140856507,,
V,61200,-77.0078972813,38.9148329969,,
V,61204,-77.0096415257,38.9576681368,,
V,61208,-77.0413039574,38.9305792694,,
V,61214,-77.0290745964,38.9247603287,,
V,61215,-77.0390763959,38.9081303464,,
V,61217,-77.0393252174,38.9076576658,,
V,61218,-77.0593736505,38.9355831556,,
V,61225,-77.0598474598,38.9355947272,,
V,61228,-76.9377247977,38.8706723576,,
V,61229,-76.9789996564,38.9234455919,,
V,61233,-76.978999273,38.9239788839,,
V,61234,-77.0224496809,38.9649623515,,
V,61237,-77.0224489432,38.9655509513,,
V,61238,-76.9136729809,38.8929001663,,
V,61242,-76.913670719,38.8933352039,,
V,61243,-77.0302164065,38.926750307,,
V,61290,-77.0974438345,38.943996423,,
V,61293,-77.0448323958,38.9318464235,,
V,61297,-76.9709398567,38.8711681561,,
V,61299,-77.021921353,38.8933025515,,
V,61305,-77.0219131696,38.893884723,,
V,61307,-76.919151709,38.8958190159,,
V,61324,-77.0104386726,38.8875976476,,
V,61343,-77.0274343025,38.8181368996,,
V,61344,-77.063580624,38.9068649271,,
V,61348,-77.0638643795,38.9074665994,,
V,61349,-77.0658102526,38.9671440226,,
V,61354,-77.0229018221,38.9646392562,,
V,61355,-77.0224498819,38.9646387808,,
V,61356,-76.9772820122,38.9424909124,,
V,61358,-76.9777893538,38.94248918,,
V,61359,-76.9848963069,38.8969656036,,
V,61360,-76.9848941344,38.8970174014,,
V,61362,-76.9828676792,38.9019797267,,
V,61363,-76.9902462228,38.8947917049,,
V,61366,-76.9892613113,38.894792069,,
V,61369,-76.9736823165,38.9361748178,,
V,61373,-77.0047718281,38.88556554,,
V,61386,-77.0838906402,38.9106628233,,
V,61392,-76.9902484006,38.8834796482,,
V,61395,-77.0219213099,38.907247645,,
V,61409,-77.0246178943,38.9679395012,,
V,61413,-76.9306083468,38.8903288989,,
V,61423,-77.0000538049,38.9060343364,,
V,61430,-76.9721675995,38.9350905611,,
V,61431,-76.9759991054,38.8670585493,,
V,61445,-76.9833342147,38.942559753,,
V,61446,-77.0137027159,38.8812909001,,
V,61454,-77.0148039455,38.8812877029,,
V,61459,-77.0220655521,38.9655505282,,
V,61461,-76.9322275155,38.9001496771,,
V,61470,-77.0297054436,38.9413450096,,
V,61473,-77.0302317291,38.9413434677,,
V,61474,-76.9741194369,38.8449501396,,
V,61521,-76.9738618958,38.8439224887,,
V,61524,-77.0132433954,38.9512157459,,
V,61525,-76.9949653174,38.8853154057,,
V,61526,-76.9943549897,38.8853162224,,
V,61527,-76.9801964867,38.9101723842,,
V,61529,-76.9799771589,38.9104340623,,
V,61532,-76.9880305198,38.9245205674,,
V,61533,-76.9397447757,38.9125247462,,
V,61541,-76.9392496909,38.9127389903,,
V,61542,-76.9338906469,38.9102902139,,
V,61553,-76.9333959045,38.9099070377,,
V,61554,-76.9762251554,38.9255825546,,
V,61563,-77.0001299302,38.9627021307,,
V,61565,-77.0175595029,38.9173609439,,
V,61589,-76.9939735824,38.9362053154,,
V,61590,-77.0322883833,38.9713200493,,
V,61618,-77.0765001382,38.9149142491,,
V,61619,-76.981377503,38.8913375389,,
V,61625,-76.9813853914,38.8914766069,,
V,61626,-77.0140318305,38.9187877549,,
V,61632,-77.0140654588,38.9191840109,,
V,61633,-77.0199069364,38.8948017654,,
V,61637,-77.0209173434,38.8948006181,,
V,61641,-77.0389981189,38.9231667574,,
V,61642,-77.0349485199,38.9910786368,,
V,61663,-77.0293158534,38.9101479514,,
V,61680,-77.0296236208,38.9105123513,,
V,61683,-76.9939722229,38.8422665258,,
V,61690,-76.9936679694,38.8406080619,,
V,61692,-77.0542692321,38.9030105482,,
V,61693,-77.0727288065,38.9546994043,,
V,61735,-77.0359449534,38.9314645755,,
V,61739,-76.9902424583,38.8995604627,,
V,61753,-77.0595640923,38.972843444,,
V,61754,-76.9915281162,38.8995634969,,
V,61757,-76.9920950711,38.8995601579,,
V,61761,-77.0920765044,38.9488050861,,
V,61764,-77.0920798238,38.9496997157,,
V,61765,-77.0373047767,38.9170100442,,
V,61770,-77.0377534123,38.917491351,,
V,61779,-76.9874689517,38.9021768224,,
V,61786,-76.986997118,38.9021641519,,
V,61787,-77.0326711152,38.9135635593,,
V,61793,-76.9973191209,38.8993385636,,
V,61794,-77.0168291571,38.9111273722,,
V,61799,-77.0294387946,38.9490541878,,
V,61802,-77.0291236586,38.9494478558,,
V,61803,-77.0456097058,38.9335908573,,
V,61833,-76.9762345314,38.9126351281,,
V,61845,-77.0358413356,38.90136341,,
V,61850,-77.0995888172,38.9222393739,,
V,62035,-77.0955778153,38.9284244719,,
V,62036,-77.0011625695,38.8418670686,,
V,62054,-77.0745665568,38.9511840446,,
V,62081,-77.0770740729,38.9482547116,,
V,62091,-77.0758041571,38.9497428091,,
V,62097,-76.9610022565,38.8743201724,,
V,62130,-76.9995122381,38.8973420192,,
V,62133,-76.9995128079,38.8976717039,,
V,62134,-77.0127874124,38.9100475589,,
V,62136,-77.0125751911,38.9100443446,,
V,62138,-77.0363534318,38.9808669295,,
V,62139,-77.0363499191,38.9813564046,,
V,62140,-76.9953114209,38.8446760676,,
V,62143,-76.9947079505,38.8446776611,,
V,62146,-76.9984516664,38.8981358264,,
V,62147,-77.0052782452,38.8855497535,,
V,62159,-77.0374250772,38.9482729843,,
V,62165,-77.0413111243,38.929273878,,
V,62166,-77.0091556478,38.821297972,,
V,62171,-77.0136575757,38.909648442,,
